Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-04 23:00:00,22.41,32,5.0,7.33,1024.32
2025-03-05 00:00:00,22.84,81,5.0,14.46,1014.6
2025-03-05 01:00:00,21.41,72,0.0,17.12,1020.13
2025-03-05 02:00:00,15.38,58,0.0,20.89,1038.67
2025-03-05 03:00:00,16.62,35,0.0,7.13,1008.31
2025-03-05 04:00:00,15.47,59,0.0,22.01,1033.96
2025-03-05 05:00:00,24.55,58,5.0,19.92,1009.54
2025-03-05 06:00:00,19.72,40,10.0,13.17,1004.77
2025-03-05 07:00:00,22.63,56,0.0,23.66,1047.1
2025-03-05 08:00:00,28.61,53,10.0,24.82,992.91
2025-03-05 09:00:00,18.74,66,0.0,9.1,986.32
2025-03-05 10:00:00,21.16,68,0.0,12.58,1033.97
2025-03-05 11:00:00,26.33,32,5.0,23.53,984.78
2025-03-05 12:00:00,18.43,52,5.0,19.43,1038.6
2025-03-05 13:00:00,16.15,67,0.0,5.96,1010.6
2025-03-05 14:00:00,19.35,60,10.0,20.63,1044.09
2025-03-05 15:00:00,17.42,81,0.0,21.56,1030.51
2025-03-05 16:00:00,28.95,69,0.0,20.01,1022.73
2025-03-05 17:00:00,27.12,39,0.0,20.99,1046.45
2025-03-05 18:00:00,24.5,34,0.0,21.5,1007.77
2025-03-05 19:00:00,28.07,68,15.0,8.73,1046.79
2025-03-05 20:00:00,27.06,31,15.0,9.71,989.45
2025-03-05 21:00:00,17.8,65,0.0,17.68,1013.86
2025-03-05 22:00:00,28.39,86,0.0,23.16,998.89
2025-03-05 23:00:00,23.09,64,0.0,11.32,1017.79
2025-03-06 00:00:00,27.11,53,10.0,16.77,991.34
2025-03-06 01:00:00,28.44,68,10.0,18.66,1038.91
2025-03-06 02:00:00,19.77,57,0.0,14.04,1039.25
2025-03-06 03:00:00,16.65,62,0.0,19.28,1046.87
2025-03-06 04:00:00,18.42,86,0.0,22.99,990.83
2025-03-06 05:00:00,21.41,53,0.0,17.48,1023.63
2025-03-06 06:00:00,27.27,87,0.0,15.8,1013.2
2025-03-06 07:00:00,27.91,84,10.0,13.77,1004.11
2025-03-06 08:00:00,15.1,41,0.0,16.55,1004.61
2025-03-06 09:00:00,22.66,34,5.0,12.11,1008.9
2025-03-06 10:00:00,21.26,36,10.0,12.83,1029.34
2025-03-06 11:00:00,18.33,31,10.0,15.64,1021.88
2025-03-06 12:00:00,16.8,35,0.0,6.33,1012.18
2025-03-06 13:00:00,20.06,70,0.0,9.58,985.32
2025-03-06 14:00:00,29.14,34,0.0,15.86,985.44
2025-03-06 15:00:00,19.85,49,15.0,13.63,980.16
2025-03-06 16:00:00,22.78,80,15.0,11.66,1047.74
2025-03-06 17:00:00,25.55,31,15.0,19.61,980.37
2025-03-06 18:00:00,20.45,78,15.0,18.87,987.22
2025-03-06 19:00:00,29.58,46,5.0,8.33,1002.02
2025-03-06 20:00:00,29.44,37,5.0,22.57,1036.52
2025-03-06 21:00:00,18.78,71,10.0,14.91,1047.35
2025-03-06 22:00:00,22.46,67,0.0,19.83,1035.3
2025-03-06 23:00:00,19.51,82,0.0,16.46,1028.34
2025-03-07 00:00:00,19.27,74,0.0,24.95,1016.49
2025-03-07 01:00:00,15.55,78,15.0,20.05,986.07
2025-03-07 02:00:00,24.14,46,10.0,19.14,1047.07
2025-03-07 03:00:00,22.54,40,0.0,20.57,1033.09
2025-03-07 04:00:00,15.77,75,0.0,7.86,1024.73
2025-03-07 05:00:00,19.18,78,10.0,9.09,1033.13
2025-03-07 06:00:00,28.62,89,0.0,19.28,1030.69
2025-03-07 07:00:00,18.59,54,0.0,14.88,1024.61
2025-03-07 08:00:00,17.17,52,0.0,20.09,1048.64
2025-03-07 09:00:00,22.34,76,10.0,7.06,1043.24
2025-03-07 10:00:00,29.78,50,15.0,15.73,1025.27
2025-03-07 11:00:00,18.63,85,0.0,12.58,1028.52
2025-03-07 12:00:00,25.08,81,0.0,14.14,983.61
2025-03-07 13:00:00,26.42,55,15.0,17.08,1026.89
2025-03-07 14:00:00,18.56,75,0.0,15.05,983.09
2025-03-07 15:00:00,25.92,75,0.0,15.8,1021.18
2025-03-07 16:00:00,20.52,36,0.0,14.73,1049.95
2025-03-07 17:00:00,24.48,84,10.0,13.18,1018.91
2025-03-07 18:00:00,24.5,60,0.0,20.44,1013.12
2025-03-07 19:00:00,23.04,79,15.0,5.24,1001.9
2025-03-07 20:00:00,16.35,49,0.0,16.97,988.44
2025-03-07 21:00:00,27.53,83,10.0,16.31,1031.17
2025-03-07 22:00:00,19.81,53,15.0,19.32,993.48
2025-03-07 23:00:00,17.8,30,0.0,16.98,988.07
2025-03-08 00:00:00,15.61,84,0.0,21.54,1009.52
2025-03-08 01:00:00,23.86,35,0.0,24.18,1035.67
2025-03-08 02:00:00,25.16,49,5.0,11.85,1032.15
2025-03-08 03:00:00,15.25,87,5.0,9.55,983.84
2025-03-08 04:00:00,22.68,87,0.0,13.47,1011.86
2025-03-08 05:00:00,18.4,64,0.0,10.76,1016.57
2025-03-08 06:00:00,24.68,67,0.0,17.3,1025.12
2025-03-08 07:00:00,17.62,56,0.0,23.24,1025.51
2025-03-08 08:00:00,25.36,47,0.0,7.78,1005.53
2025-03-08 09:00:00,20.8,49,0.0,7.02,1019.25
2025-03-08 10:00:00,29.05,70,0.0,10.12,1013.67
2025-03-08 11:00:00,17.06,75,5.0,19.52,1041.95
2025-03-08 12:00:00,20.12,77,0.0,16.86,1017.12
2025-03-08 13:00:00,16.7,77,10.0,7.04,1010.87
2025-03-08 14:00:00,28.87,35,5.0,23.38,1008.31
2025-03-08 15:00:00,28.16,59,0.0,20.8,1020.07
2025-03-08 16:00:00,18.87,33,5.0,5.46,1036.28
2025-03-08 17:00:00,24.9,62,10.0,18.03,1017.69
2025-03-08 18:00:00,27.26,56,0.0,20.42,1026.32
2025-03-08 19:00:00,23.33,83,0.0,12.49,1031.65
2025-03-08 20:00:00,22.94,51,0.0,6.38,1016.41
2025-03-08 21:00:00,18.63,37,0.0,6.55,1009.88
2025-03-08 22:00:00,16.4,38,15.0,7.08,1041.37
2025-03-08 23:00:00,28.46,75,0.0,21.81,1009.23
2025-03-09 00:00:00,28.51,67,15.0,23.21,1012.34
2025-03-09 01:00:00,24.5,36,15.0,7.46,1049.32
2025-03-09 02:00:00,20.09,35,15.0,9.72,980.02
2025-03-09 03:00:00,20.24,72,0.0,8.31,992.98
2025-03-09 04:00:00,25.89,34,10.0,8.73,1006.88
2025-03-09 05:00:00,28.46,79,0.0,21.75,1045.28
2025-03-09 06:00:00,28.31,72,0.0,11.64,984.9
2025-03-09 07:00:00,26.7,34,0.0,11.23,980.66
2025-03-09 08:00:00,24.63,35,0.0,9.55,983.69
2025-03-09 09:00:00,16.26,89,0.0,17.16,986.2
2025-03-09 10:00:00,17.42,52,0.0,12.59,982.63
2025-03-09 11:00:00,28.48,52,5.0,19.88,1013.58
2025-03-09 12:00:00,24.1,78,0.0,9.11,1020.65
2025-03-09 13:00:00,15.14,86,5.0,20.76,999.02
2025-03-09 14:00:00,16.52,89,0.0,17.07,1007.88
2025-03-09 15:00:00,24.95,75,0.0,7.29,986.42
2025-03-09 16:00:00,15.08,52,0.0,13.29,1003.55
2025-03-09 17:00:00,17.41,35,5.0,22.27,1016.58
2025-03-09 18:00:00,23.23,76,5.0,23.46,1031.26
2025-03-09 19:00:00,25.38,63,0.0,14.31,980.23
2025-03-09 20:00:00,24.78,55,0.0,14.62,1012.71
2025-03-09 21:00:00,18.36,84,0.0,23.37,1000.79
2025-03-09 22:00:00,25.68,36,5.0,16.74,1039.7
2025-03-09 23:00:00,18.56,59,10.0,5.66,1030.09
2025-03-10 00:00:00,19.88,30,5.0,23.25,1021.24
2025-03-10 01:00:00,26.2,58,10.0,9.96,999.41
2025-03-10 02:00:00,24.74,33,0.0,16.55,1043.72
2025-03-10 03:00:00,27.74,37,5.0,8.31,983.16
2025-03-10 04:00:00,24.86,37,0.0,5.68,987.66
2025-03-10 05:00:00,23.52,68,0.0,11.23,1007.41
2025-03-10 06:00:00,16.41,74,0.0,20.61,988.71
2025-03-10 07:00:00,20.52,65,10.0,10.55,1046.95
2025-03-10 08:00:00,18.98,87,0.0,9.4,1035.86
2025-03-10 09:00:00,18.66,52,0.0,9.25,998.13
2025-03-10 10:00:00,29.6,47,10.0,15.3,1021.2
2025-03-10 11:00:00,20.9,82,0.0,24.51,1048.76
2025-03-10 12:00:00,28.38,43,5.0,14.18,1041.89
2025-03-10 13:00:00,24.47,87,0.0,16.15,1022.06
2025-03-10 14:00:00,26.92,30,0.0,22.21,1043.26
2025-03-10 15:00:00,22.54,88,0.0,15.7,1049.24
2025-03-10 16:00:00,23.65,32,0.0,8.69,1032.03
2025-03-10 17:00:00,22.39,83,15.0,10.99,984.55
2025-03-10 18:00:00,17.93,61,0.0,11.2,1008.11
2025-03-10 19:00:00,25.84,89,10.0,12.95,1038.65
2025-03-10 20:00:00,19.21,34,15.0,13.54,996.14
2025-03-10 21:00:00,15.36,63,10.0,21.0,1038.14
2025-03-10 22:00:00,24.68,88,0.0,11.99,988.42
2025-03-10 23:00:00,17.66,61,15.0,14.36,983.29
