Timestamp,Temperature,Humidity,Rainfall,WindSpeed,Pressure
2025-03-06 19:00:00,22.06,92,25.61,17.65,1021.71
2025-03-06 20:00:00,30.94,57,6.68,14.43,996.31
2025-03-06 21:00:00,31.41,25,9.32,19.27,1023.81
2025-03-06 22:00:00,19.41,43,14.47,1.95,1006.26
2025-03-06 23:00:00,34.1,55,1.92,17.4,1024.32
2025-03-07 00:00:00,30.73,38,6.98,16.84,993.48
2025-03-07 01:00:00,27.38,77,5.09,16.82,998.74
2025-03-07 02:00:00,25.37,72,1.58,18.1,1032.79
2025-03-07 03:00:00,26.95,93,4.58,20.29,1001.36
2025-03-07 04:00:00,18.5,86,0.71,24.15,1031.85
2025-03-07 05:00:00,19.48,90,0.26,8.09,1003.96
2025-03-07 06:00:00,17.01,88,1.45,24.75,1022.14
2025-03-07 07:00:00,18.38,94,33.0,14.95,1024.71
2025-03-07 08:00:00,24.98,87,7.97,2.31,1015.63
2025-03-07 09:00:00,26.67,57,33.76,1.76,1005.27
2025-03-07 10:00:00,15.39,65,5.67,10.03,1000.63
2025-03-07 11:00:00,32.53,72,3.74,23.55,991.66
2025-03-07 12:00:00,21.47,37,7.06,21.23,1005.2
2025-03-07 13:00:00,35.06,55,5.79,23.66,1022.66
2025-03-07 14:00:00,36.29,92,1.12,15.52,1036.92
2025-03-07 15:00:00,19.08,28,10.24,13.21,1033.56
2025-03-07 16:00:00,25.17,43,2.43,4.42,1028.3
2025-03-07 17:00:00,15.03,94,9.67,9.85,1029.42
2025-03-07 18:00:00,28.16,37,10.5,13.02,1023.25
2025-03-07 19:00:00,28.36,47,1.65,2.66,1003.01
2025-03-07 20:00:00,20.45,25,0.63,6.62,1035.36
2025-03-07 21:00:00,27.29,78,15.18,17.95,1023.54
2025-03-07 22:00:00,19.96,39,6.16,22.07,1018.02
2025-03-07 23:00:00,18.54,89,0.6,29.95,995.55
2025-03-08 00:00:00,29.33,39,52.72,27.99,1012.35
2025-03-08 01:00:00,22.17,45,0.6,19.28,1013.02
2025-03-08 02:00:00,27.99,43,11.88,12.64,1033.23
2025-03-08 03:00:00,24.53,84,41.15,19.09,1017.33
2025-03-08 04:00:00,36.66,57,2.73,23.57,1009.02
2025-03-08 05:00:00,18.29,73,1.53,3.55,1038.84
2025-03-08 06:00:00,25.22,59,1.29,12.3,995.54
2025-03-08 07:00:00,29.97,68,3.61,25.19,1011.13
2025-03-08 08:00:00,23.7,35,1.07,11.51,992.1
2025-03-08 09:00:00,36.44,90,11.78,17.16,1027.0
2025-03-08 10:00:00,30.88,70,0.64,17.63,1035.9
2025-03-08 11:00:00,29.45,33,7.12,5.53,1004.0
2025-03-08 12:00:00,31.66,27,57.13,10.87,1032.92
2025-03-08 13:00:00,35.96,50,16.82,10.04,1004.61
2025-03-08 14:00:00,34.97,72,9.55,0.79,1035.54
2025-03-08 15:00:00,30.93,90,3.66,0.73,1027.7
2025-03-08 16:00:00,31.48,94,9.78,24.95,1030.25
2025-03-08 17:00:00,18.21,52,7.49,8.19,990.9
2025-03-08 18:00:00,17.26,50,5.55,15.54,1038.14
2025-03-08 19:00:00,27.56,49,1.4,8.96,1026.33
2025-03-08 20:00:00,15.4,36,21.77,28.22,1005.24
2025-03-08 21:00:00,25.61,29,5.97,7.78,1031.47
2025-03-08 22:00:00,19.63,72,2.16,12.89,1004.08
2025-03-08 23:00:00,22.61,61,4.58,26.18,1033.64
2025-03-09 00:00:00,32.07,68,5.35,25.26,995.63
2025-03-09 01:00:00,35.71,39,17.58,5.58,1025.18
2025-03-09 02:00:00,16.59,67,13.23,24.08,1017.03
2025-03-09 03:00:00,26.75,72,14.67,13.75,994.83
2025-03-09 04:00:00,34.42,94,0.11,14.49,1002.09
2025-03-09 05:00:00,16.82,70,5.38,4.0,990.62
2025-03-09 06:00:00,33.14,67,6.57,2.42,1013.44
2025-03-09 07:00:00,22.87,45,0.19,21.84,1005.06
2025-03-09 08:00:00,22.09,47,3.01,14.89,1019.92
2025-03-09 09:00:00,36.5,71,14.28,13.11,1004.86
2025-03-09 10:00:00,19.42,39,1.47,21.89,1005.0
2025-03-09 11:00:00,30.25,49,7.66,22.97,1027.16
2025-03-09 12:00:00,33.07,60,2.42,4.77,992.41
2025-03-09 13:00:00,15.91,75,0.12,18.31,1035.14
2025-03-09 14:00:00,29.75,39,2.76,4.06,1032.61
2025-03-09 15:00:00,35.93,92,37.24,22.54,1023.39
2025-03-09 16:00:00,17.73,45,16.17,19.71,1019.66
2025-03-09 17:00:00,34.72,37,32.08,28.7,1034.62
2025-03-09 18:00:00,28.09,43,6.69,2.07,999.27
2025-03-09 19:00:00,28.57,58,1.16,1.71,993.95
2025-03-09 20:00:00,28.48,92,7.94,8.47,1001.98
2025-03-09 21:00:00,21.57,76,6.06,7.85,1029.73
2025-03-09 22:00:00,35.57,51,18.6,7.41,991.73
2025-03-09 23:00:00,35.84,53,1.03,27.19,1019.14
2025-03-10 00:00:00,28.76,52,6.7,7.49,1039.77
2025-03-10 01:00:00,32.24,59,1.63,8.16,1032.78
2025-03-10 02:00:00,28.47,32,3.93,22.78,1016.07
2025-03-10 03:00:00,25.66,40,13.37,13.49,993.18
2025-03-10 04:00:00,29.54,60,6.46,23.3,1031.57
2025-03-10 05:00:00,27.17,54,4.71,1.96,1019.95
2025-03-10 06:00:00,28.14,42,5.02,14.63,995.75
2025-03-10 07:00:00,32.24,26,6.15,1.01,994.69
2025-03-10 08:00:00,25.58,73,15.37,1.88,1035.48
2025-03-10 09:00:00,15.9,28,22.26,27.19,1023.46
2025-03-10 10:00:00,18.61,31,31.09,4.18,1031.46
2025-03-10 11:00:00,24.65,63,15.46,15.97,1033.95
2025-03-10 12:00:00,30.95,37,3.79,12.33,1018.59
2025-03-10 13:00:00,28.05,55,11.65,10.42,1015.87
2025-03-10 14:00:00,29.31,87,5.76,27.0,1011.52
2025-03-10 15:00:00,25.54,80,2.94,0.65,1005.85
2025-03-10 16:00:00,28.55,66,18.38,19.91,1011.73
2025-03-10 17:00:00,22.24,85,0.39,28.9,1028.69
2025-03-10 18:00:00,25.34,66,23.2,16.81,1020.1
2025-03-10 19:00:00,31.37,80,6.19,28.1,1034.63
2025-03-10 20:00:00,34.18,60,10.14,1.57,1012.17
2025-03-10 21:00:00,24.54,92,10.77,12.56,1020.35
2025-03-10 22:00:00,15.96,31,22.55,7.8,1021.57
2025-03-10 23:00:00,18.56,78,10.12,21.92,1019.58
